"internship-primary-info src","job-title","company-name","wfh","posted-on","location","duration","stipend 2","stipend 4","user 2","apply-by 2","btn href"
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","DATA SCIENTIST","DIGITAL ABHIYAN","Full Time","06-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1NDY0ODA3NjlkMzcxNjc4OTliNA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","DATA MANAGEMENT, ANALYTICS AND DATA POLICY AND TECHNOLOGICAL INNOVATION","DIGITAL ABHIYAN","Full Time","06-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1NDU5NTI4NjlkMzVjYzgxYTBiYg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","DATA ANALYST AND COLLECTION","DIGITAL ABHIYAN","Full Time","06-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1NDU1NzE5NjlkMzRkZTdhZWY2Nw=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NGVmMzI2Yzk2ZmYzMTY5MzM5NzYxMi5qcGc=","EMBEDDED SYSTEMS","BIST TECHNOLOGIES PRIVATE LIMITED","Virtual Internship","06-Apr-2026","Pan India,","4 Months","Unpaid","2","2","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1NDU1MTY4NjlkMzRiYzA0ZDdlMQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjY4MjJmY2IwNzc3MTcxODEwMDczMi5wbmc=","PYTHON PROGRAMMING INTERNSHIP","codegeeky","Full Time","06-Apr-2026","Pan India,","2 Months","Unpaid","0","2","31-Aug-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1NDQxNzAwNjlkMzE3MjRhZTY2Yg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjdlYmY3YjJlOTI3MTcxOTU4MjU4Ny5wbmc=","ARTIFICIAL INTELLIGENCE & MACHINE LEARNING INTERNSHIP","CodeMore","Full Time","06-Apr-2026","Pan India,","2 Months","Unpaid","0","2","31-Aug-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1NDQxMjkyNjlkMzE1OGMwZWYwNA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjY4MjJmY2IwNzc3MTcxODEwMDczMi5wbmc=","ARTIFICIAL INTELLIGENCE & MACHINE LEARNING INTERNSHIP","codegeeky","Full Time","05-Apr-2026","Pan India,","2 Months","Unpaid","0","2","30-Sep-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1NDAzNzczNjlkMjgyZmRiYjg0OQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjdlYmY3YjJlOTI3MTcxOTU4MjU4Ny5wbmc=","PYTHON - AI - ML - DATA SCIENCE - JAVA - WEBSITE DEVELOPMENT INTERNSHIP","CodeMore","Full Time","05-Apr-2026","Pan India,","2 Months","Unpaid","0","2","24-Sep-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1NDAzMTgxNjlkMjgwYWQxMWUwMg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NGVmMzI2Yzk2ZmYzMTY5MzM5NzYxMi5qcGc=","DRONE TECHNOLOGY","BIST TECHNOLOGIES PRIVATE LIMITED","Virtual Internship","05-Apr-2026","Pan India,","4 Months","Unpaid","4","2","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1Mzg4NzQzNjlkMjQ4NDcyZWRiMQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NGVmMzI2Yzk2ZmYzMTY5MzM5NzYxMi5qcGc=","MACHINE LEARNING WITH PYTHON","BIST TECHNOLOGIES PRIVATE LIMITED","Virtual Internship","05-Apr-2026","Pan India,","4 Months","Unpaid","4","2","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1Mzc5NzYyNjlkMjI1MzJiMmY2Yw=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjY4MjJmY2IwNzc3MTcxODEwMDczMi5wbmc=","ARTIFICIAL INTELLIGENCE & MACHINE LEARNING INTERNSHIP","codegeeky","Full Time","05-Apr-2026","Pan India,","2 Months","Unpaid","0","2","05-Oct-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MzU5MjI1NjlkMWQ0ZjlkNjlhMQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjdlYmY3YjJlOTI3MTcxOTU4MjU4Ny5wbmc=","PYTHON - AI - ML - DATA SCIENCE - JAVA - WEBSITE DEVELOPMENT INTERNSHIP","CodeMore","Full Time","05-Apr-2026","Pan India,","2 Months","Unpaid","0","2","30-Sep-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MzU4ODg4NjlkMWQzYTgzNmUzNQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","DATA SCIENCE AND SECURITY","DIGITAL ABHIYAN","Full Time","04-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MzAyNzk5NjlkMGY4OGY3MzU3MA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","DOCUMENTATION COORDINATOR","DIGITAL ABHIYAN","Full Time","04-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MzAxNTA1NjlkMGYzODEyNGNhYg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","EGOVERNANCE PROJECT MANAGEMENT","DIGITAL ABHIYAN","Full Time","04-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1Mjk4ODc4NjlkMGU5M2UzZTk3OA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","GIS / SOFTWARE PROGRAMMER","DIGITAL ABHIYAN","Full Time","04-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1Mjk2ODcwNjlkMGUxNjZhODYxOA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","NETWORK SOLUTIONS","DIGITAL ABHIYAN","Full Time","04-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1Mjk0NDQ0NjlkMGQ3ZWM0NTJjMw=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","IT ANALYST","DIGITAL ABHIYAN","Full Time","04-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjkxOTA0NjlkMGNlMDAzYzk5Ng=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","IT SPECIALIST","DIGITAL ABHIYAN","Full Time","04-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjkwMTgzNjlkMGM3NDc1YmFkMA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NGVmMzI2Yzk2ZmYzMTY5MzM5NzYxMi5qcGc=","VLSI BACK-END TECHNOLOGY","BIST TECHNOLOGIES PRIVATE LIMITED","Virtual Internship","04-Apr-2026","Pan India,","4 Months","Unpaid","4","2","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjgzOTAzNjlkMGFlYmY1OGU4ZQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjdlYmY3YjJlOTI3MTcxOTU4MjU4Ny5wbmc=","FULL-STACK WEB DEVELOPMENT INTERNSHIP","CodeMore","Full Time","04-Apr-2026","Pan India,","2 Months","Unpaid","0","2","28-Aug-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjcwNTk3NjlkMDdhYzVjMjY2YQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjdlYmY3YjJlOTI3MTcxOTU4MjU4Ny5wbmc=","FULL-STACK WEB DEVELOPMENT INTERNSHIP","CodeMore","Full Time","03-Apr-2026","Pan India,","2 Months","Unpaid","0","2","30-Sep-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjI1MjU3NjljZmM5YTk0Njc3ZA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","IT OPERATOR","DIGITAL ABHIYAN","Full Time","03-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjE0NzUyNjljZmEwYTAwYjQ1Yw=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","IT PROGRAMMER","DIGITAL ABHIYAN","Full Time","03-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjEzMjQxNjljZjlhYjlhNGMxZg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","IT AND WEB DESIGNING","DIGITAL ABHIYAN","Full Time","03-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjExNzgxNjljZjk1MDU0ODMxMg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","IT & E-GOVERNANCE","DIGITAL ABHIYAN","Full Time","03-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjEwMzUxNjljZjhmNmY1NjkwNw=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","HR AND CORPORATE GOVERNANCE TRAINEE","DIGITAL ABHIYAN","Full Time","03-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjA5MDIxNjljZjhhM2Q2MmNhYg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","PARTNERSHIPS AND STRATEGY","DIGITAL ABHIYAN","Full Time","03-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjAyNzg4NjljZjcxZTRiMzU1MA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","ADMINISTRATION AND ESTABLISHMENT","DIGITAL ABHIYAN","Full Time","03-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MjAxMzIwNjljZjZjMjg2ZDNkYQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","RESEARCH AND DEVELOPMENT","DIGITAL ABHIYAN","Full Time","03-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MTk5NjgwNjljZjY1YzA1NDAwYQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","HUMAN RESOURCE","DIGITAL ABHIYAN","Full Time","03-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MTk3NTc3NjljZjVkODk5MTgwOA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjdlYmY3YjJlOTI3MTcxOTU4MjU4Ny5wbmc=","PYTHON - AI - ML - DATA SCIENCE - JAVA - WEBSITE DEVELOPMENT INTERNSHIP","CodeMore","Full Time","03-Apr-2026","Pan India,","2 Months","Unpaid","0","10","29-Aug-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MTg5NzczNjljZjNmMGRlN2I5MA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2OGIxOGI3ODFiMmI5MTc1NjQ2NjA0MC5wbmc=","DATA SCIENCE","MINDSEEKERS TECHNOLOGIES PRIVATE LIMITED","Full Time","02-Apr-2026","Pan India,","6 Months","10000 /month","10","60","02-Oct-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MTM5MzA3NjljZTc5ZWJjOTgwZg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjY4MjJmY2IwNzc3MTcxODEwMDczMi5wbmc=","PYTHON PROGRAMMING INTERNSHIP","codegeeky","Full Time","02-Apr-2026","Pan India,","2 Months","Unpaid","0","2","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MTM2ODI4NjljZTcwM2NmMjMxYQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjdlYmY3YjJlOTI3MTcxOTU4MjU4Ny5wbmc=","PYTHON - AI - ML - DATA SCIENCE - JAVA - WEBSITE DEVELOPMENT INTERNSHIP","CodeMore","Full Time","02-Apr-2026","Pan India,","2 Months","Unpaid","0","2","30-Sep-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MTM2NDYxNjljZTZlY2RlMzQ2MA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NzkwNmMwMTg4OGU5MTczNzUxODA4MS5wbmc=","FIELD EXECUTIVE","Datawise","Part Time","02-Apr-2026","Ahmadnagar,Akola,Amravati,Aurangabad,BEED,BHANDARA,buldhana,CHANDRAPUR,Dhule,GADCHIROLI,Gondia,Hingoli,Jalgaon,Jalna,Kolhapur,Latur,Mumbai City,Mumbai Suburban,Nagpur,Nanded,Nandurbar,Nashik,Osmanabad,","12 Months","5000 /month","0","100","30-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MTEyNjg5NjljZTExZjE3YTk1Yg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjdlYmY3YjJlOTI3MTcxOTU4MjU4Ny5wbmc=","PYTHON - AI - ML - DATA SCIENCE - JAVA - WEBSITE DEVELOPMENT INTERNSHIP","CodeMore","Full Time","01-Apr-2026","Pan India,","2 Months","Unpaid","0","2","30-Sep-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MDQ4MDI1NjljZDE1NTljMjUwYg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2OGIxOGI3ODFiMmI5MTc1NjQ2NjA0MC5wbmc=","DATA STRUCTURES AND ALGORITHMS USING PYTHON","MINDSEEKERS TECHNOLOGIES PRIVATE LIMITED","Full Time","01-Apr-2026","Pan India,","6 Months","10000 /month","10","60","01-Oct-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MDQxNzM1NjljY2ZjYzc0MjY4ZA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","CLERK,ADMIN & ACCOUNT TRAINEE","DIGITAL ABHIYAN","Full Time","01-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MDQxMjg3NjljY2ZiMDdjN2E1Mg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","CYBER SECURITY EXPERT","DIGITAL ABHIYAN","Full Time","01-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MDM5MDQ4NjljY2YyNDhkMjU5Mg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2OGIxOGI3ODFiMmI5MTc1NjQ2NjA0MC5wbmc=","MACHINE LEARNING","MINDSEEKERS TECHNOLOGIES PRIVATE LIMITED","Full Time","01-Apr-2026","Pan India,","6 Months","10000 /month","10","60","01-Oct-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MDM4MDM4NjljY2VlNTZlYTA4NQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","TYPIST","DIGITAL ABHIYAN","Full Time","01-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MDM3NDUwNjljY2VjMGE3MTdiZg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2OGIxOGI3ODFiMmI5MTc1NjQ2NjA0MC5wbmc=","ARTIFICIAL INTELLIGENCE","MINDSEEKERS TECHNOLOGIES PRIVATE LIMITED","Full Time","01-Apr-2026","Pan India,","6 Months","10000 /month","10","60","01-Oct-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MDM2NjE0NjljY2U4YzY4MTdjNA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","TOURISM & HOSPITALITY MANAGMENT","DIGITAL ABHIYAN","Full Time","01-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MDM1MjA2NjljY2UzNDZiMzkyZQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODhiMmM5M2VkNjJhMTc1Mzk1MTM3OS5wbmc=","TESTING","DIGITAL ABHIYAN","Full Time","01-Apr-2026","Bangalore,","6 Weeks","Unpaid","10","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc1MDMzNDQ5NjljY2RjNjkyYjBiOQ=="
